Id;Title;Distributor;Genre
1934;Precious (Based on the Nove…;Lionsgate;Drama
1935;Orphan;Warner Bros.;Drama
1936;Notorious;Fox Searchlight;Drama
1937;The Soloist;Paramount Pictures;Drama
1938;The Reader;Weinstein Co.;Drama
1939;Invictus;Warner Bros.;Drama
1940;Defiance;Paramount Vantage;Drama
1941;Brothers;Lionsgate;Drama
1942;The Wrestler;Fox Searchlight;Drama
1943;Love Happens;Universal;Drama
1944;Revolutionary Road;Paramount Vantage;Drama
1945;Twilight;Summit Entertainment;Drama
1946;Doubt;Miramax;Drama
1947;Milk;Focus Features;Drama
1948;Last Chance Harvey;Overture Films;Drama
1949;Amelia;Fox Searchlight;Drama
1950;The Hurt Locker;Summit Entertainment;Drama
1951;Frost/Nixon;Universal;Drama
1952;Not Easily Broken;Sony Pictures;Drama
1953;Seven Pounds;Sony Pictures;Drama
1954;Everybody's Fine;Miramax;Drama
1955;An Education;Sony Pictures Cla…;Drama
1956;Taking Woodstock;Focus Features;Drama
1957;The Road;Weinstein Co.;Drama
1958;Coco avant Chanel;Sony Pictures Cla…;Drama
1959;Crossing Over;Weinstein Co.;Drama
1960;Bright Star;Apparition;Drama
1961;Entre les murs;Sony Pictures Cla…;Drama
1962;Two Lovers;Magnolia Pictures;Drama
1963;Australia;20th Century Fox;Drama
1964;ChÃ©ri;Miramax;Drama
1965;Rachel Getting Married;Sony Pictures Cla…;Drama
1966;The Young Victoria;Apparition;Drama
1967;Adam;Fox Searchlight;Drama
1968;Is Anybody There?;Stony Island Ente…;Drama
1969;A Single Man;Weinstein Co.;Drama
1970;L'heure d'Ã©tÃ©;IFC Films;Drama
1971;New York, I Love You;Vivendi Entertain…;Drama
1972;Che, Part 1: The Argentine;IFC Films;Drama
1973;Gomorra;IFC Films;Drama
1974;Babine;;Drama
1975;DÃ©dÃ©, Ã  travers les brumes;TVA Films;Drama
1976;Okuribito;Regent Releasing;Drama
1977;Bad Lieutenant: Port of Cal…;First Look;Drama
1978;Polytechnique;;Drama
1979;The Secrets of Jonathan Sperry;Five & Two Pictures;Drama
1980;Sugar;Sony Pictures Cla…;Drama
1981;Me and Orson Welles;Freestyle Releasing;Drama
1982;Cold Souls;Samuel Goldwyn Films;Drama
1983;Goodbye Solo;Roadside Attractions;Drama
1984;Seraphine;Music Box Films;Drama
1985;Il y a longtemps que je t'aime;;Drama
1986;The Boys are Back;Miramax;Drama
1987;Wendy and Lucy;Oscilloscope Pict…;Drama
1988;The Great Buck Howard;Magnolia Pictures;Drama
1989;Crazy Heart;Fox Searchlight;Drama
1990;The Stoning of Soraya M.;Roadside Attractions;Drama
1991;The Messenger;Oscilloscope Pict…;Drama
1992;American Violet;Samuel Goldwyn Films;Drama
1993;From Mexico with Love;Roadside Attractions;Drama
1994;Tetro;American Zoetrope;Drama
1995;La Nana;Elephant Eye Films;Drama
1996;Little Ashes;Regent Releasing;Drama
1997;The Damned United;Sony Pictures Cla…;Drama
1998;Lymelife;Screen Media Films;Drama
1999;Antichrist;IFC Films;Drama
2000;The Lovely Bones;Paramount Pictures;Drama
2001;Synecdoche, New York;Sony Pictures Cla…;Drama
2002;Tokyo!;;Drama
2003;The Merry Gentleman;;Drama
2004;Le silence de Lorna;Sony Pictures Cla…;Drama
2005;London Dreams;Studio 18;Drama
2006;Adoration;Sony Pictures Cla…;Drama
2007;Anonyma - Eine Frau in Berlin;Strand;Drama
2008;Tokyo Sonata;Regent Releasing;Drama
2009;Tera Mera Ki Rishta;Eros Entertainment;Drama
2010;The Private Lives of Pippa Lee;Screen Media Films;Drama
2011;The Secret Life of Bees;Fox Searchlight;Drama
2012;Il Divo;Music Box Films;Drama
2013;Frozen River;Sony Pictures Cla…;Drama
2014;The Burning Plain;Magnolia Pictures;Drama
2015;Fireproof;Samuel Goldwyn Films;Drama
2016;The Boy in the Striped Pyjamas;Miramax;Drama
2017;Shrink;Roadside Attractions;Drama
2018;Still Walking;IFC Films;Drama
2019;Hunger;IFC Films;Drama
2020;The Other Man;Image Entertainment;Drama
2021;35 Rhums;Cinema Guild;Drama
2022;Fados;Zeitgeist;Drama
2023;War Eagle, Arkansas;Empire Pictures;Drama
2024;Katyn;Lorber Films;Drama
2025;Avaze gonjeshk ha;Regent Releasing;Drama
2026;Rolling;Indican Pictures;Drama
2027;Medicine for Melancholy;IFC Films;Drama
2028;Irene in Time;Rainbow Releasing;Drama
2029;Bronson;Magnolia Pictures;Drama
2030;Hanami;Strand;Drama
2031;La mujer sin cabeza;Strand;Drama
2032;Made in U.S.A.;Rialto Pictures;Drama
2033;The Little Traitor;Westchester Films;Drama
2034;Das Weisse Band: Eine deuts…;Sony Pictures Cla…;Drama
2035;The Mysteries of Pittsburgh;Peace Arch Releasing;Drama
2036;Phoebe in Wonderland;ThinkFilm;Drama
2037;Disgrace;Paladin;Drama
2038;Rashomon;Janus Films;Drama
2039;Un conte de NoÃ«l;IFC Films;Drama
2040;Sodot Ha;Monterey Media;Drama
2041;Serbis;Regent Releasing;Drama
2042;Plus tard;Kino International;Drama
2043;Stellet licht;Pallisades Tartan;Drama
2044;Jerichow;Cinema Guild;Drama
2045;Human Condition Trilogy;Janus Films;Drama
2046;$9.99;Regent Releasing;Drama
2047;Trucker;Monterey Media;Drama
2048;Broken Hill;Audience Alliance;Drama
2049;Venkovsky ucitel;Film Movement;Drama
2050;PoliÈist, Adjectiv;;Drama
2051;Nights in Rodanthe;Warner Bros.;Drama
2052;That Evening Sun;Freestyle Releasing;Drama
2053;Owl and the Sparrow;Wave Releasing;Drama
2054;Kaerlighed Pa Film;Koch Lorber Films;Drama
2055;Solntse;Lorber Films;Drama
2056;Un secret;Strand;Drama
2057;One Day You'll Understand;City Lights Pictures;Drama
2058;How About You;Strand;Drama
2059;Mutluluk;First Run Features;Drama
2060;Uncertainty;IFC Films;Drama
2061;L'Enfant sauvage;The Film Desk;Drama
2062;Rab Ne Bana Di Jodi;Yash Raj Films;Drama
2063;Tony Manero;Lorber Films;Drama
2064;The Edge of Love;Image Entertainment;Drama
2065;The Loss of a Teardrop Diamond;Paladin;Drama
2066;Mancora;Maya Releasing;Drama
2067;Lola MontÃ¨s;Rialto Pictures;Drama
2068;Ladri di biciclette;;Drama
2069;Call of the Wild 3D;Vivendi Entertain…;Drama
2070;An American Affair;Screen Media Films;Drama
2071;LÃ©on Morin, prÃªtre;;Drama
2072;The Last Lullaby;;Drama
2073;The Open Road;Anchor Bay Entert…;Drama
2074;Jeanne Dielman, 23 Quai du …;New Yorker;Drama
2075;Women in Trouble;Screen Media Films;Drama
2076;Between Love & Goodbye;Embrem Entertainment;Drama
2077;Hope & Redemption: The Lena…;American World Pi…;Drama
2078;Dare;Image Entertainment;Drama
2079;Good;ThinkFilm;Drama
2080;Passchendaele;Alliance Atlantis;Drama
2081;Local Color;Monterey Media;Drama
2082;Tennessee;Vivendi Entertain…;Drama
2083;Storm;Film Movement;Drama
2084;Five Minutes of Heaven;IFC Films;Drama
2085;Home;Monterey Media;Drama
2086;The Education of Charlie Banks;Anchor Bay Entert…;Drama
2087;Kabei: Our Mother;Strand;Drama
2088;Tum Mile;Viva Entertainment;Drama
2089;Mississippi Mermaid;MGM;Drama
2090;La Ventana;Film Movement;Drama
2091;37Âº2 le matin;Cinema Libre;Drama
2092;American Streetballers;MSK Productions;Drama
2093;Caos Calmo;IFC Films;Drama
2094;Home;Lorber Films;Drama
2095;Ischeznuvshaya Imperiya;Kino International;Drama
2096;Live Fast, Die Young;Riverrain;Drama
2097;Mammoth;IFC Films;Drama
2098;Dillinger is Dead;Janus Films;Drama
2099;Winter of Frozen Dreams;Monterey Media;Drama
2100;Yonkers Joe;Magnolia Pictures;Drama
2101;Endgame;Monterey Media;Drama
2102;Loren Cass;Kino International;Drama
2103;The New Year Parade;;Drama
2104;The Ministers;Maya Releasing;Drama
2105;Alexandra;Cinema Guild;Drama
2106;Eden;;Drama
2107;Afterschool;IFC Films;Drama
2108;Cadillac Records;Sony Pictures;Drama
2109;Gooby;Monterey Media;Drama
2110;"Otto; Or, Up with Dead People";Strand;Drama
2111;Sandstorm;Self Distributed;Drama
2112;Breakfast with Scot;Regent Releasing;Drama
2113;Donne-moi la main;Strand;Drama
2114;The Village Barbershop;Monterey Media;Drama
2115;Ghosted;First Run Features;Drama
2116;Love Comes Lately;Kino International;Drama
2117;Das Haus der schlafenden Sc…;First Run Features;Drama
2118;Save Me;First Run Features;Drama
2119;Kings of the Evening;Indican Pictures;Drama
2120;El Tinte de la Fama;Cinevolve Studios;Drama
2121;J'entends plus la guitare;The Film Desk;Drama
2122;The Amazing Truth About Que…;Regent Releasing;Drama
2124;The Twilight Saga: Eclipse;Summit Entertainment;Drama
2125;The Social Network;Sony Pictures;Drama
2126;Eat Pray Love;Sony Pictures;Drama
2127;Dear John;Sony Pictures;Drama
2128;The Last Song;Walt Disney;Drama
2129;Why Did I Get Married Too?;Lionsgate;Drama
2130;Secretariat;Walt Disney;Drama
2131;Letters to Juliet;Summit Entertainment;Drama
2132;Wall Street 2: Money Never …;20th Century Fox;Drama
2133;The Blind Side;Warner Bros.;Drama
2134;The Fighter;Paramount Pictures;Drama
2135;The Lovely Bones;Paramount Pictures;Drama
2136;Step Up 3D;Walt Disney;Drama
2137;Up in the Air;Paramount Pictures;Drama
2138;Crazy Heart;Fox Searchlight;Drama
2139;For Colored Girls;Lionsgate;Drama
2140;Green Zone;Universal;Drama
2141;Hereafter;Warner Bros.;Drama
2142;Love and Other Drugs;20th Century Fox;Drama
2143;Charlie St. Cloud;Universal;Drama
2144;The Kingâs Speech;Weinstein Co.;Drama
2145;Remember Me;Summit Entertainment;Drama
2146;Extraordinary Measures;CBS Films;Drama
2147;127 Hours;Fox Searchlight;Drama
2148;Fair*Game;Summit Entertainment;Drama
2149;The Twilight Saga: New Moon;Summit Entertainment;Drama
2150;The Young Victoria;Apparition;Drama
2151;A Single Man;Weinstein Co.;Drama
2152;Invictus;Warner Bros.;Drama
2153;Conviction;Fox Searchlight;Drama
2154;The Last Station;Sony Pictures Cla…;Drama
2155;Winter's Bone;Roadside Attractions;Drama
2156;Orlando;Sony Pictures Cla…;Drama
2157;Io sono lâamore;Magnolia Pictures;Drama
2158;Mao's Last Dancer;Samuel Goldwyn Films;Drama
2159;An Education;Sony Pictures Cla…;Drama
2160;Solitary Man;Anchor Bay Entert…;Drama
2161;The Hurt Locker;Summit Entertainment;Drama
2162;My Name is Khan;Fox Searchlight;Drama
2163;Precious (Based on the Nove…;Lionsgate;Drama
2164;To Save a Life;Samuel Goldwyn Films;Drama
2165;The Runaways;Apparition;Drama
2166;You Will Meet a Tall Dark S…;Sony Pictures Cla…;Drama
2167;Letters to God;Vivendi Entertain…;Drama
2168;Never Let Me Go;Fox Searchlight;Drama
2169;Das Weisse Band: Eine deuts…;Sony Pictures Cla…;Drama
2170;Un ProphÃ¨te;Sony Pictures Cla…;Drama
2171;Stone;Overture Films;Drama
2172;Coco Chanel and Igor Stravi…;Sony Pictures Cla…;Drama
2173;Cairo Time;IFC Films;Drama
2174;Nowhere Boy;Weinstein Co.;Drama
2175;Dabangg;Eros Entertainment;Drama
2176;The Road;Weinstein Co.;Drama
2177;Brothers;Lionsgate;Drama
2178;Mother and Child;Sony Pictures Cla…;Drama
2179;The Perfect Game;Slowhand Cinema;Drama
2180;La Mission;Screen Media Films;Drama
2181;Guzaarish;UTV Communications;Drama
2182;Animal Kingdom;Sony Pictures Cla…;Drama
2183;Les sept jours du talion;Alliance Vivafilm;Drama
2184;Princess Kaiulani;Roadside Attractions;Drama
2185;L'enfant prodige;;Drama
2186;What If...;Five & Two Pictures;Drama
2187;Peepli Live;UTV Communications;Drama
2188;North Face;Music Box Films;Drama
2189;Le Concert;Weinstein Co.;Drama
2190;We Are Family;UTV Communications;Drama
2191;Ajami;Kino International;Drama
2192;Agora;Newmarket Films;Drama
2193;Vincere;IFC Films;Drama
2194;Howl;Oscilloscope Pict…;Drama
2195;Madeo;Magnolia Pictures;Drama
2196;Ondine;Magnolia Pictures;Drama
2197;L'instinct de mort;Music Box Films;Drama
2198;Preacher's Kid;Gener8xion Entert…;Drama
2199;Les amours imaginaires;;Drama
2200;The City of Your Final Dest…;Hyde Park Films;Drama
2201;Made in Dagenham;Sony Pictures Cla…;Drama
2202;The Messenger;Oscilloscope Pict…;Drama
2203;Rabbit Hole;Lionsgate;Drama
2204;Somewhere;Focus Features;Drama
2205;Break Ke Baad;Reliance Big Pict…;Drama
2206;Disneyâs A Christmas Carol;Walt Disney;Drama
2207;Action Replayy;Viva Entertainment;Drama
2208;Fish Tank;IFC Films;Drama
2209;Lebanon;Sony Pictures Cla…;Drama
2210;Ã  bout de souffle;Films Around the …;Drama
2211;Like Dandelion Dust;Self Distributed;Drama
2212;Creation;Newmarket Films;Drama
2213;Enter the Void;IFC Films;Drama
2214;All Good Things;Magnolia Pictures;Drama
2215;Vision;Zeitgeist;Drama
2216;The Yellow Handkerchief;Samuel Goldwyn Films;Drama
2217;Holy Rollers;First Independent…;Drama
2218;The Little Traitor;Westchester Films;Drama
2219;Blue Valentine;Weinstein Co.;Drama
2220;Bad Lieutenant: Port of Cal…;First Look;Drama
2221;L'ennemi public nÂ°1;Music Box Films;Drama
2222;Me and Orson Welles;Freestyle Releasing;Drama
2223;White Material;IFC Films;Drama
2224;Monsters;Magnet Pictures;Drama
2225;That Evening Sun;Freestyle Releasing;Drama
2226;The Tempest;Miramax;Drama
2227;The Killer Inside Me;IFC Films;Drama
2228;La fille du RER;Strand;Drama
2229;Legendary;Samuel Goldwyn Films;Drama
2230;San qiang pai an jing qi;Sony Pictures Cla…;Drama
2231;The Secrets of Jonathan Sperry;Five & Two Pictures;Drama
2232;Partir;IFC Films;Drama
2233;Rann;Studio 18;Drama
2234;Another Year;Sony Pictures Cla…;Drama
2235;71: Into the Fire;;Drama
2236;Welcome to the Rileys;Samuel Goldwyn Films;Drama
2237;Red Riding: The Year of Our…;IFC Films;Drama
2238;My Dog Tulip;New Yorker;Drama
2239;Red Riding: The Year of Our…;IFC Films;Drama
2240;Le pÃ¨re de mes enfants;IFC Films;Drama
2241;The Cremaster Cycle;International Fil…;Drama
2242;Love Ranch;;Drama
2243;Carlos;IFC Films;Drama
2244;Pure Country 2: The Gift;Warner Bros.;Drama
2245;Lovely, Still;Monterey Media;Drama
2246;Country Strong;Sony Pictures;Drama
2247;Valley of the Hearts Delight;Indican Pictures;Drama
2248;Queen of the Lot;Rainbow Releasing;Drama
2249;Coco avant Chanel;Sony Pictures Cla…;Drama
2250;The Greatest;Paladin;Drama
2251;Touching Home;CFI;Drama
2252;Blood Done Sign My Name;Paladin;Drama
2253;Alle Anderen;Cinema Guild;Drama
2254;Kings of the Evening;Indican Pictures;Drama
2255;The Loss of a Teardrop Diamond;Paladin;Drama
2256;La Nana;Elephant Eye Films;Drama
2257;Kasi az Gorbehaye Irani Kha…;;Drama
2258;The Private Lives of Pippa Lee;Screen Media Films;Drama
2259;Kynodontas;Kino International;Drama
2260;Le hÃ©risson;;Drama
2261;La siciliana ribelle;Music Box Films;Drama
2262;Contracorriente;The Film Collabor…;Drama
2263;Alamar;Film Movement;Drama
2264;Amelia;Fox Searchlight;Drama
2265;Night Catches Us;Magnolia Pictures;Drama
2266;Le Amiche;The Film Desk;Drama
2267;The Harimaya Bridge;Eleven Arts;Drama
2268;35 Rhums;Cinema Guild;Drama
2269;Defendor;;Drama
2270;The Red Baron;Monterey Media;Drama
2271;La derniÃ¨re fugue;;Drama
2272;44 Inch Chest;Image Entertainment;Drama
2273;Le Refuge;Strand;Drama
2274;Barbe Bleue;Strand;Drama
2275;Sauve qui peut (la vie);New Yorker;Drama
2276;Spoken Word;Variance Films;Drama
2277;Solntse;Lorber Films;Drama
2278;Rashomon;Janus Films;Drama
2279;Seraphine;Music Box Films;Drama
2280;The Exploding Girl;Oscilloscope Pict…;Drama
2281;Handsome Harry;Paladin;Drama
2282;Happy Tears;Roadside Attractions;Drama
2283;Hemingway's Garden of Eden;Roadside Attractions;Drama
2284;The Good Heart;Magnolia Pictures;Drama
2285;Prince of Broadway;Elephant Eye Films;Drama
2286;The Trial;;Drama
2287;La legge;;Drama
2288;Welcome;;Drama
2289;Jim;Area 23a;Drama
2290;The Dry Land;Freestyle Releasing;Drama
2291;Milh Hadha al-Bahr;Lorber Films;Drama
2292;Cherry;;Drama
2293;Children of Invention;The Kids Are Alri…;Drama
2294;The Damned United;Sony Pictures Cla…;Drama
2295;Mississippi Mermaid;MGM;Drama
2296;Chun Feng Chen Zui De Ye Wan;Strand;Drama
2297;La Teta Asustada;Olive Films;Drama
2298;O Estranho Caso de AngÃ©lica;Cinema Guild;Drama
2299;Lourdes;Pallisades Tartan;Drama
2300;The Taqwacores;Strand;Drama
2301;Wonderful World;Magnolia Pictures;Drama
2302;Broderskab;Olive Films;Drama
2303;Happiness Runs;Strand;Drama
2304;Logan;Real Bean Enterta…;Drama
2305;Mercy;IFC Films;Drama
2306;The Last New Yorker;Brink Film;Drama
2307;Watercolors;Regent Releasing;Drama
2308;Storm;Film Movement;Drama
2309;Okuribito;Regent Releasing;Drama
2310;Sof Shavua B'Tel Aviv;Film Movement;Drama
2311;Home;Lorber Films;Drama
2312;Hadewijch;IFC Films;Drama
2313;Cosa Voglio Di Piu;Film Movement;Drama
2314;PoliÈist, Adjectiv;;Drama
2315;La mujer sin cabeza;Strand;Drama
2316;Just Say Love;Regent Releasing;Drama
2317;L'Enfant sauvage;The Film Desk;Drama
2318;Murder in Fashion;Regent Releasing;Drama
2319;Altiplano;First Run Features;Drama
2320;Mutluluk;First Run Features;Drama
2321;Eichmann;Regent Releasing;Drama
2322;Helena From the Wedding;Film Movement;Drama
2323;Daniel y Ana;Strand;Drama
2324;You Wonât Miss Me;Reel Diva Consult…;Drama
2325;Flickan;Olive Films;Drama
2326;The Temptation of St. Tony;Olive Films;Drama
2327;Carmo;First Run Features;Drama
2328;Endgame;Monterey Media;Drama
2329;Trucker;Monterey Media;Drama
2330;Shake Hands with the Devil;Regent Releasing;Drama
2331;$9.99;Regent Releasing;Drama
2332;Jeanne Dielman, 23 Quai du …;New Yorker;Drama
2333;Breakfast with Scot;Regent Releasing;Drama
2334;From Mexico with Love;Roadside Attractions;Drama
2336;The Twilight Saga: Breaking…;Summit Entertainment;Drama
2337;The Help;Walt Disney;Drama
2338;The Kingâs Speech;Weinstein Co.;Drama
2339;Moneyball;Sony Pictures;Drama
2340;Dolphin Tale;Warner Bros.;Drama
2341;Water for Elephants;20th Century Fox;Drama
2342;The Fighter;Paramount Pictures;Drama
2343;We Bought a Zoo;20th Century Fox;Drama
2344;Soul Surfer;Sony Pictures;Drama
2345;The Ides of March;Sony Pictures;Drama
2346;War Horse;Walt Disney;Drama
2347;The Descendants;Fox Searchlight;Drama
2348;J. Edgar;Warner Bros.;Drama
2349;Courageous;Sony Pictures;Drama
2350;Beastly;CBS Films;Drama
2351;Country Strong;Sony Pictures;Drama
2352;One Day;Focus Features;Drama
2353;Warrior;Lionsgate;Drama
2354;The Tree of Life;Fox Searchlight;Drama
2355;The Rum Diary;FilmDistrict;Drama
2356;The Conspirator;Roadside Attractions;Drama
2357;Jane Eyre;Focus Features;Drama
2358;Win Win;Fox Searchlight;Drama
2359;Blue Valentine;Weinstein Co.;Drama
2360;My Week with Marilyn;Weinstein Co.;Drama
2361;127 Hours;Fox Searchlight;Drama
2362;Elle s'appelait Sarah;Weinstein Co.;Drama
2363;Barney's Version;Sony Pictures Cla…;Drama
2364;Incendies;;Drama
2365;Beginners;Focus Features;Drama
2366;Margin Call;Roadside Attractions;Drama
2367;Biutiful;Roadside Attractions;Drama
2368;The Artist;Weinstein Co.;Drama
2369;Atlas Shrugged: Part 1;Rocky Mountain Pi…;Drama
2370;The Company Men;Weinstein Co.;Drama
2371;Seven Days In Utopia;Visio Entertainment;Drama
2372;The Way;Producers Distrib…;Drama
2373;Des Hommes et Des Dieux;Sony Pictures Cla…;Drama
2374;The Social Network;Sony Pictures;Drama
2375;Like Crazy;Paramount Pictures;Drama
2376;Zindagi Na Milegi Dobara;Eros Entertainment;Drama
2377;Another Year;Sony Pictures Cla…;Drama
2378;Everything Must Go;Roadside Attractions;Drama
2379;The Grace Card;Samuel Goldwyn Films;Drama
2380;Shame;Fox Searchlight;Drama
2381;The Mighty Macs;Quaker Media;Drama
2382;Gerry;Films Seville;Drama
2383;Rabbit Hole;Lionsgate;Drama
2384;A Better Life;Summit Entertainment;Drama
2385;Take Shelter;Sony Pictures Cla…;Drama
2386;A Dangerous Method;Sony Pictures Cla…;Drama
2387;Cafe de flore;Alliance Atlantis;Drama
2388;Monsieur Lazhar;Films Seville;Drama
2389;Copie conforme;IFC Films;Drama
2390;The Devil's Double;Lionsgate;Drama
2391;Somewhere;Focus Features;Drama
2392;Snow Flower and the Secret Fan;Fox Searchlight;Drama
2393;Another Earth;Fox Searchlight;Drama
2394;Kill the Irishman;Anchor Bay Entert…;Drama
2395;The Whistleblower;Samuel Goldwyn Films;Drama
2396;Love and Other Drugs;20th Century Fox;Drama
2397;There Be Dragons;Samuel Goldwyn Films;Drama
2398;Haevnen;Sony Pictures Cla…;Drama
2399;Rockstar;Eros Entertainment;Drama
2400;Meek's Cutoff;Oscilloscope Pict…;Drama
2401;Higher Ground;Mongrel Media;Drama
2402;Le hÃ©risson;;Drama
2403;Nannerl la soeur de Mozart;Music Box Films;Drama
2404;Aarakshan;Reliance Big Pict…;Drama
2405;Secretariat;Walt Disney;Drama
2406;Patiala House;Tachyon;Drama
2407;Made in Dagenham;Sony Pictures Cla…;Drama
2408;Dhobi Ghat;UTV Communications;Drama
2409;The Future;Roadside Attractions;Drama
2410;Dum Maaro Dum;Fox Searchlight;Drama
2411;Even the Rain;Vitagraph Films;Drama
2412;Winter in Wartime;Sony Pictures Cla…;Drama
2413;Machine Gun Preacher;Relativity;Drama
2414;Bride Flight;Music Box Films;Drama
2415;Weekend;IFC Films;Drama
2416;Circumstance;Roadside Attractions;Drama
2417;No One Killed Jessica;UTV Communications;Drama
2418;Frisson des Collines;;Drama
2419;Fair*Game;Summit Entertainment;Drama
2420;The 5th Quarter;Rocky Mountain Pi…;Drama
2421;Hesher;Wrekin Hill Enter…;Drama
2422;Miral;Weinstein Co.;Drama
2423;MOOZ-lum;Peace Film LLC;Drama
2424;Le Havre;Janus Films;Drama
2425;Shi;Kino International;Drama
2426;La princesse de Montpensier;IFC Films;Drama
2427;Extremely Loud and Incredib…;Warner Bros.;Drama
2428;Singham;Reliance Big Pict…;Drama
2429;Carnage;Sony Pictures Cla…;Drama
2430;The First Grader;National Geograph…;Drama
2431;Dharti;Viva Entertainment;Drama
2432;Winter's Bone;Roadside Attractions;Drama
2433;Le Concert;Weinstein Co.;Drama
2434;The Mill and the Cross;Kino Lorber;Drama
2435;The Music Never Stopped;Roadside Attractions;Drama
2436;All Good Things;Magnolia Pictures;Drama
2437;Serge Gainsbourg vie heroique;Music Box Films;Drama
2438;Brighton Rock;IFC Films;Drama
2439;Bol;Eros Entertainment;Drama
2440;Loong Boonmee raleuk chat ;Strand;Drama
2441;Amigo;Variance Films;Drama
2442;Go For It!;Lionsgate;Drama
2443;El gran milagro;KKM Enterprises;Drama
2444;Restless;Sony Pictures Cla…;Drama
2445;Decisions;Self Distributed;Drama
2446;Le quattro volte;Lorber Films;Drama
2447;JiÃ n DÇng WÄi YÃ¨;China Lion Film D…;Drama
2448;Gun Hill Road;Motion Film Group;Drama
2449;Xinhai geming;Variance Films;Drama
2450;Life, Above All;Sony Pictures Cla…;Drama
2451;The Bang Bang Club;TriBeca Films;Drama
2452;Nanjing! Nanjing!;Kino International;Drama
2453;Trust;Alchemy;Drama
2454;Vision;Zeitgeist;Drama
2455;Last Night;TriBeca Films;Drama
2456;Young Goethe in Love;Music Box Films;Drama
2457;Tomboy;Rocket Releasing;Drama
2458;My Dog Tulip;New Yorker;Drama
2459;The Man Who Fell to Earth;Columbia;Drama
2460;Carancho;Strand;Drama
2461;Pariah;Focus Features;Drama
2462;Der RÃ¤uber;;Drama
2463;Beautiful Boy;Anchor Bay Entert…;Drama
2464;The Tree;Zeitgeist;Drama
2465;Zhan Guo;China Lion Film D…;Drama
2466;Les amours imaginaires;;Drama
2467;Puncture;Alchemy;Drama
2468;Mei Li Ren Sheng;China Lion Film D…;Drama
2469;Snowmen;ARC Entertainment;Drama
2470;The Human Resources Manager;Film Movement;Drama
2471;Queen of the Lot;Rainbow Releasing;Drama
2472;If A Tree Falls: The Story …;Oscilloscope Pict…;Drama
2473;Une vie qui commence;Alliance Vivafilm;Drama
2474;3;Strand;Drama
2475;Jodaeiye Nader az Simin;Sony Pictures Cla…;Drama
2476;White Material;IFC Films;Drama
2477;Dirty Girl;Weinstein Co.;Drama
2478;For Colored Girls;Lionsgate;Drama
2479;Bronenosets Potyomkin;;Drama
2480;In The Land of Blood and Honey;FilmDistrict;Drama
2481;Putty Hill;Cinema Guild;Drama
2482;Lebanon, PA;Truly Indie;Drama
2483;What If...;Five & Two Pictures;Drama
2484;Margaret;Fox Searchlight;Drama
2485;Journal d'un curÃ© de campagne;;Drama
2486;The Tempest;Miramax;Drama
2487;Every Day;Image Entertainment;Drama
2488;Rapt;Lorber Films;Drama
2489;Sykt lykkelig;Magnolia Pictures;Drama
2490;Contracorriente;The Film Collabor…;Drama
2491;Desert Flower;National Geograph…;Drama
2492;Down for Life;B.D. Fox Independent;Drama
2493;La conquÃªte;Music Box Films;Drama
2494;Myth of the American Sleepover;IFC Films;Drama
2495;Baiyin diguo;China Lion Film D…;Drama
2496;3 Backyards;Screen Media Films;Drama
2497;O Estranho Caso de AngÃ©lica;Cinema Guild;Drama
2498;Les Neiges du Kilimanjaro;Mongrel Media;Drama
2499;Le rayon vert;Orion Classics;Drama
2500;Sleeping Beauty;IFC Films;Drama
2501;Fireflies in the Garden;;Drama
2502;Kynodontas;Kino International;Drama
2503;Da Wu Sheng;China Lion Film D…;Drama
2504;Hereafter;Warner Bros.;Drama
2505;Film Socialisme;Lorber Films;Drama
2506;The Time That Remains;IFC Films;Drama
2507;White Irish Drinkers;IFC Films;Drama
2508;The Son of No One;Anchor Bay Entert…;Drama
2509;Autoreiji;Magnolia Pictures;Drama
2510;Cracks;IFC Films;Drama
2511;Redemption Road;Freestyle Releasing;Drama
2512;Cost of a Soul;Relativity;Drama
2513;La belle endormie;Strand;Drama
2514;Marti, dupa craciun;Lorber Films;Drama
2515;Animal Kingdom;Sony Pictures Cla…;Drama
2516;Howl;Oscilloscope Pict…;Drama
2517;Harvest;Monterey Media;Drama
2518;Vincent will Meer;Corinth Films ;Drama
2519;Answers to Nothing;Roadside Attractions;Drama
2520;Monogamy;Oscilloscope Pict…;Drama
2521;Night Catches Us;Magnolia Pictures;Drama
2522;La mariÃ©e Ã©tait en noir ;Lopert Pictures C…;Drama
2523;The Genesis Code;America Saga Rele…;Drama
2524;Die Fremde;Olive Films;Drama
2525;Skateland;Freestyle Releasing;Drama
2526;L'apollonide - souvenirs de…;IFC Films;Drama
2527;You Will Meet a Tall Dark S…;Sony Pictures Cla…;Drama
2528;L'instinct de mort;Music Box Films;Drama
2529;5 Days of War;Anchor Bay Entert…;Drama
2530;Littlerock;Variance Films;Drama
2531;The Little Traitor;Westchester Films;Drama
2532;The Last Ride;;Drama
2533;London Boulevard;IFC Films;Drama
2534;Tyrannosaur;Strand;Drama
2535;Sauve qui peut (la vie);New Yorker;Drama
2536;L'ennemi public nÂ°1;Music Box Films;Drama
2537;Bloodworth;Samuel Goldwyn Films;Drama
2538;AÃ±o Bisiesto;Strand;Drama
2539;Eu cand vreau sa fluier, fl…;Film Movement;Drama
2540;Partir;IFC Films;Drama
2541;The Cremaster Cycle;International Fil…;Drama
